Date,Store_ID,Product_ID,Category,Units_Sold,Price,Discount,Promotion,Holiday,Temperature,Fuel_Price,Unemployment,Sales
2026-02-13,S006,P016,Clothing,166,457.97,0.05,0,0,25.8,3.78,5.72,72221.87
2026-02-14,S012,P069,Furniture,132,82.4,0.0,0,0,26.5,4.06,5.03,10876.8
2026-02-15,S010,P061,Grocery,62,377.14,0.2,1,0,22.2,4.34,6.69,18706.14
2026-02-16,S006,P010,Electronics,80,286.29,0.05,0,0,32.3,4.37,5.38,21758.04
2026-02-17,S008,P050,Toys,154,140.96,0.15,0,1,34.0,3.42,6.55,18451.66
2026-02-18,S002,P003,Furniture,40,239.85,0.15,0,0,29.4,3.28,4.72,8154.9
2026-02-19,S012,P077,Electronics,177,170.22,0.2,1,0,25.2,3.39,5.32,24103.15
2026-02-20,S013,P094,Electronics,168,291.76,0.05,1,0,22.3,4.13,4.03,46564.9
2026-02-21,S007,P070,Toys,26,445.06,0.15,0,0,24.0,3.56,6.66,9835.83
2026-02-22,S010,P081,Furniture,131,286.81,0.2,1,0,23.8,3.26,6.19,30057.69
2026-02-23,S013,P051,Electronics,84,317.7,0.15,0,0,29.2,3.15,6.86,22683.78
2026-02-24,S017,P019,Electronics,193,261.78,0.15,0,1,34.2,3.49,5.59,42945.01
2026-02-25,S014,P042,Furniture,104,30.33,0.15,0,0,20.7,3.2,6.8,2681.17
2026-02-26,S002,P035,Clothing,188,120.26,0.1,0,0,20.0,3.23,6.27,20347.99
2026-02-27,S011,P046,Electronics,100,248.54,0.05,0,0,29.0,4.03,4.01,23611.3
2026-02-28,S001,P026,Grocery,165,158.57,0.2,1,0,24.3,3.03,4.89,20931.24
2026-03-01,S019,P069,Furniture,177,94.97,0.2,1,0,33.2,3.18,5.73,13447.75
2026-03-02,S004,P093,Electronics,168,254.55,0.05,1,0,24.9,4.27,6.17,40626.18
2026-03-03,S019,P064,Toys,152,164.79,0.05,1,0,24.3,4.27,4.23,23795.68
2026-03-04,S011,P037,Grocery,22,132.76,0.05,0,0,24.0,3.49,6.47,2774.68
2026-03-05,S008,P084,Electronics,42,234.67,0.05,0,0,22.2,3.13,5.9,9363.33
2026-03-06,S011,P049,Grocery,199,70.98,0.0,1,0,28.7,4.06,5.84,14125.02
2026-03-07,S004,P021,Grocery,155,464.23,0.2,1,0,22.5,3.54,5.02,57564.52
2026-03-08,S017,P074,Clothing,113,434.51,0.0,0,0,26.4,3.07,6.08,49099.63
2026-03-09,S007,P064,Grocery,127,355.27,0.15,0,0,26.9,3.24,4.1,38351.4
2026-03-10,S008,P005,Clothing,148,57.58,0.15,0,0,20.3,3.21,4.23,7243.56
2026-03-11,S003,P100,Furniture,191,389.06,0.2,1,0,20.3,3.88,6.57,59448.37
2026-03-12,S002,P070,Clothing,153,404.94,0.15,0,1,27.8,4.35,5.13,52662.45
2026-03-13,S015,P090,Toys,108,385.04,0.05,0,0,30.4,4.19,5.21,39505.1
2026-03-14,S005,P004,Electronics,144,61.41,0.0,1,0,34.1,3.82,4.73,8843.04
2026-03-15,S001,P039,Furniture,148,323.73,0.05,1,0,22.7,3.63,5.56,45516.44
2026-03-16,S004,P035,Furniture,85,417.99,0.15,1,0,21.5,3.93,4.18,30199.78
2026-03-17,S015,P001,Toys,91,290.79,0.0,0,0,20.8,3.67,5.05,26461.89
2026-03-18,S020,P024,Clothing,146,324.97,0.05,0,0,26.5,3.37,5.84,45073.34
2026-03-19,S019,P057,Electronics,65,231.89,0.2,1,0,29.3,4.02,5.63,12058.28
2026-03-20,S003,P100,Clothing,50,266.71,0.05,0,0,32.6,4.31,7.5,12668.72
2026-03-21,S020,P070,Grocery,36,22.02,0.15,0,0,30.2,3.56,5.36,673.81
2026-03-22,S011,P041,Clothing,19,321.29,0.0,0,0,23.1,4.26,5.35,6104.51
2026-03-23,S017,P054,Furniture,48,45.32,0.2,1,0,26.9,3.65,5.76,1740.29
2026-03-24,S013,P046,Electronics,149,220.33,0.0,1,0,33.7,3.6,4.67,32829.17
2026-03-25,S011,P060,Clothing,173,149.86,0.2,0,0,24.9,3.04,7.07,20740.62
2026-03-26,S002,P060,Electronics,58,274.99,0.0,0,0,27.5,4.04,6.0,15949.42
2026-03-27,S009,P057,Electronics,48,71.04,0.15,0,0,34.4,4.21,4.67,2898.43
2026-03-28,S002,P031,Grocery,102,347.36,0.2,0,0,31.0,4.0,6.78,28344.58
2026-03-29,S009,P084,Grocery,9,398.53,0.1,1,0,31.2,3.23,4.12,3228.09
2026-03-30,S009,P024,Furniture,113,85.86,0.0,1,0,23.8,3.15,7.44,9702.18
2026-03-31,S008,P089,Toys,31,56.63,0.0,0,0,26.2,3.86,7.03,1755.53
2026-04-01,S017,P036,Electronics,120,77.03,0.05,0,0,21.2,3.6,6.03,8781.42
2026-04-02,S001,P085,Toys,91,439.18,0.2,1,0,29.1,3.64,4.39,31972.3
2026-04-03,S011,P030,Furniture,108,266.45,0.1,0,0,21.6,4.45,4.75,25898.94
2026-04-04,S008,P024,Electronics,127,236.29,0.15,1,0,32.5,4.09,4.98,25507.51
2026-04-05,S010,P030,Electronics,83,57.82,0.05,0,0,32.2,3.62,4.84,4559.11
2026-04-06,S007,P086,Toys,47,326.53,0.1,1,0,28.0,3.03,5.74,13812.22
2026-04-07,S003,P092,Clothing,101,434.66,0.2,0,0,22.1,3.05,7.31,35120.53
2026-04-08,S003,P007,Grocery,35,414.95,0.1,0,0,20.4,4.03,5.55,13070.92
2026-04-09,S018,P035,Clothing,103,314.9,0.0,1,0,32.0,4.26,6.32,32434.7
2026-04-10,S005,P055,Toys,21,42.26,0.0,1,0,29.0,4.06,6.41,887.46
2026-04-11,S012,P092,Grocery,87,60.64,0.05,0,0,30.7,3.61,7.05,5011.9
2026-04-12,S012,P014,Clothing,114,29.41,0.2,0,0,24.6,3.05,4.12,2682.19
2026-04-13,S019,P010,Grocery,186,132.45,0.2,1,1,27.6,4.45,5.42,19708.56
2026-04-14,S006,P080,Electronics,194,72.15,0.1,1,0,31.2,4.48,6.75,12597.39
2026-04-15,S002,P016,Clothing,36,133.72,0.05,0,0,26.9,3.82,6.85,4573.22
2026-04-16,S012,P054,Grocery,172,195.6,0.2,0,0,29.0,3.11,7.25,26914.56
2026-04-17,S019,P095,Grocery,145,471.78,0.0,1,0,31.8,3.81,6.46,68408.1
2026-04-18,S005,P089,Grocery,39,307.14,0.1,1,0,23.2,4.34,4.86,10780.61
2026-04-19,S012,P077,Clothing,137,418.31,0.15,1,0,21.0,4.02,5.77,48712.2
2026-04-20,S017,P070,Furniture,33,356.62,0.0,1,0,28.0,4.08,4.11,11768.46
2026-04-21,S017,P044,Clothing,74,60.69,0.05,1,0,20.9,3.13,6.26,4266.51
2026-04-22,S010,P073,Toys,157,369.28,0.2,0,0,31.5,3.16,5.94,46381.57
2026-04-23,S017,P045,Clothing,99,141.17,0.0,0,0,30.8,3.19,6.33,13975.83
2026-04-24,S015,P100,Grocery,26,321.36,0.15,1,0,33.2,4.36,7.26,7102.06
2026-04-25,S012,P056,Electronics,198,173.78,0.15,0,0,29.6,3.79,6.41,29247.17
2026-04-26,S016,P084,Clothing,177,498.85,0.05,0,0,21.0,4.19,5.12,83881.63
2026-04-27,S019,P082,Clothing,73,135.46,0.0,1,0,23.8,3.17,4.7,9888.58
2026-04-28,S008,P057,Grocery,93,143.17,0.1,0,1,32.1,4.39,6.99,11983.33
2026-04-29,S017,P021,Electronics,76,465.68,0.0,0,0,22.5,4.23,4.68,35391.68
2026-04-30,S005,P068,Electronics,133,17.2,0.15,0,0,30.5,3.34,4.57,1944.46
2026-05-01,S016,P050,Toys,176,349.86,0.05,1,1,31.7,4.31,4.72,58496.59
2026-05-02,S006,P033,Clothing,91,364.04,0.05,1,0,25.0,3.4,5.78,31471.26
2026-05-03,S008,P091,Electronics,100,419.01,0.1,0,0,24.8,3.31,4.43,37710.9
2026-05-04,S018,P007,Electronics,79,487.35,0.05,0,0,28.4,3.4,7.28,36575.62
2026-05-05,S012,P070,Furniture,171,487.92,0.05,0,0,32.9,4.36,7.38,79262.6
2026-05-06,S015,P015,Furniture,58,37.31,0.05,0,0,23.4,4.37,7.41,2055.78
2026-05-07,S009,P082,Electronics,92,411.81,0.05,0,0,34.1,3.49,4.14,35992.19
2026-05-08,S013,P032,Toys,161,324.92,0.05,0,0,29.0,4.06,7.31,49696.51
2026-05-09,S015,P075,Electronics,58,325.43,0.15,1,0,34.9,4.01,7.49,16043.7
2026-05-10,S010,P020,Grocery,20,68.53,0.0,0,0,21.3,4.21,7.3,1370.6
2026-05-11,S016,P088,Clothing,103,326.84,0.2,0,0,21.9,3.44,6.35,26931.62
2026-05-12,S007,P015,Toys,24,491.33,0.05,1,0,32.4,3.77,6.45,11202.32
2026-05-13,S017,P048,Grocery,50,456.35,0.2,0,0,33.0,4.0,4.43,18254.0
2026-05-14,S007,P071,Toys,199,222.37,0.2,0,0,26.7,3.04,7.06,35401.3
2026-05-15,S014,P021,Grocery,197,24.77,0.15,0,0,30.7,3.57,4.21,4147.74
2026-05-16,S015,P042,Clothing,131,184.34,0.05,0,0,33.0,4.04,5.11,22941.11
2026-05-17,S007,P026,Clothing,62,414.06,0.2,1,0,20.6,3.38,7.47,20537.38
2026-05-18,S009,P014,Furniture,185,352.24,0.05,0,0,28.6,4.44,5.48,61906.18
2026-05-19,S019,P057,Grocery,115,232.38,0.1,1,0,32.8,3.05,4.46,24051.33
2026-05-20,S016,P037,Furniture,133,32.28,0.1,0,0,26.0,4.44,7.39,3863.92
2026-05-21,S008,P058,Grocery,85,216.31,0.1,0,0,24.5,3.33,7.44,16547.72
2026-05-22,S018,P021,Furniture,198,237.17,0.2,1,0,31.9,3.07,4.65,37567.73
2026-05-23,S018,P082,Clothing,161,464.63,0.1,0,0,25.0,3.44,7.03,67324.89
2026-05-24,S020,P069,Toys,88,322.34,0.15,1,0,20.0,4.18,5.37,24111.03
2026-05-25,S007,P003,Furniture,74,159.27,0.15,1,0,34.4,4.13,5.33,10018.08
2026-05-26,S003,P087,Grocery,12,265.03,0.2,1,0,28.9,3.31,4.92,2544.29
2026-05-27,S018,P090,Grocery,33,37.7,0.05,0,1,32.3,3.3,4.16,1181.9
2026-05-28,S010,P037,Clothing,116,486.42,0.0,0,0,32.4,3.96,4.94,56424.72
2026-05-29,S007,P088,Grocery,183,183.23,0.05,0,0,21.0,3.69,4.19,31854.54
2026-05-30,S017,P049,Electronics,165,241.54,0.05,0,0,22.6,4.19,7.24,37861.39
2026-05-31,S014,P019,Toys,135,180.87,0.05,1,0,24.7,3.04,6.32,23196.58
2026-06-01,S003,P089,Furniture,192,342.84,0.05,0,0,24.8,3.92,7.1,62534.02
2026-06-02,S012,P085,Toys,167,332.8,0.0,0,0,29.9,4.1,6.51,55577.6
2026-06-03,S013,P012,Clothing,112,359.08,0.1,1,0,29.3,4.49,4.46,36195.26
2026-06-04,S002,P061,Furniture,113,137.73,0.05,1,0,27.4,4.02,7.29,14785.32
2026-06-05,S003,P041,Furniture,24,161.26,0.15,0,1,23.2,3.35,7.15,3289.7
2026-06-06,S005,P033,Electronics,77,67.0,0.2,1,1,25.7,3.16,5.22,4127.2
2026-06-07,S011,P050,Clothing,171,329.48,0.2,1,0,28.2,3.96,4.39,45072.86
2026-06-08,S008,P068,Grocery,8,24.7,0.15,1,0,27.0,3.78,6.46,167.96
2026-06-09,S012,P071,Electronics,23,300.85,0.05,1,0,21.9,4.35,6.55,6573.57
2026-06-10,S007,P086,Electronics,106,435.5,0.0,1,1,29.7,4.09,7.14,46163.0
2026-06-11,S015,P033,Toys,177,445.96,0.1,0,0,21.1,3.76,4.18,71041.43
2026-06-12,S017,P081,Toys,175,227.27,0.2,0,0,25.7,3.61,4.5,31817.8
2026-06-13,S004,P024,Toys,145,232.36,0.1,0,1,30.7,3.61,6.09,30322.98
2026-06-14,S013,P061,Electronics,145,43.1,0.0,0,0,20.3,3.34,6.17,6249.5
2026-06-15,S018,P061,Grocery,192,337.03,0.2,0,0,28.5,3.03,4.12,51767.81
2026-06-16,S001,P098,Furniture,189,411.52,0.1,0,0,25.0,3.86,5.39,69999.55
2026-06-17,S016,P028,Toys,90,126.1,0.0,0,1,20.1,3.32,6.04,11349.0
2026-06-18,S013,P058,Grocery,56,213.54,0.1,1,0,22.9,3.31,6.58,10762.42
2026-06-19,S010,P043,Clothing,115,420.23,0.05,0,0,34.1,3.19,5.11,45910.13
2026-06-20,S012,P041,Toys,185,439.17,0.0,0,0,27.8,3.28,5.69,81246.45
2026-06-21,S002,P039,Furniture,113,125.37,0.1,0,0,35.0,3.05,6.85,12750.13
2026-06-22,S003,P086,Clothing,90,277.53,0.05,1,0,27.9,4.01,7.34,23728.81
2026-06-23,S010,P049,Clothing,47,100.28,0.05,0,0,28.2,3.6,4.81,4477.5
2026-06-24,S002,P017,Furniture,46,55.43,0.0,0,1,25.9,3.84,4.89,2549.78
2026-06-25,S013,P098,Toys,94,456.0,0.15,1,0,24.7,3.96,7.29,36434.4
2026-06-26,S013,P070,Electronics,119,411.15,0.2,0,0,23.8,4.46,5.39,39141.48
2026-06-27,S018,P070,Furniture,30,381.22,0.0,0,0,25.2,3.1,6.51,11436.6
2026-06-28,S003,P098,Furniture,155,29.14,0.05,1,0,26.9,3.63,6.14,4290.86
2026-06-29,S007,P065,Furniture,47,422.65,0.05,0,0,22.9,3.37,5.0,18871.32
2026-06-30,S014,P074,Clothing,81,221.83,0.0,1,0,23.4,3.72,6.29,17968.23
2026-07-01,S020,P085,Grocery,160,174.49,0.15,0,0,24.1,4.38,6.29,23730.64
2026-07-02,S017,P005,Electronics,141,275.51,0.2,0,0,26.7,4.09,6.07,31077.53
2026-07-03,S012,P002,Toys,24,50.22,0.1,0,0,29.8,3.99,4.35,1084.75
2026-07-04,S016,P022,Toys,188,379.54,0.0,1,0,32.8,3.66,7.48,71353.52
2026-07-05,S012,P057,Grocery,43,293.31,0.2,1,1,24.3,4.01,5.4,10089.86
2026-07-06,S015,P066,Furniture,183,97.36,0.2,1,0,22.8,3.05,6.23,14253.5
2026-07-07,S010,P074,Electronics,16,98.17,0.05,0,0,25.7,3.88,7.1,1492.18
2026-07-08,S007,P098,Toys,187,96.2,0.1,0,0,33.4,3.83,5.48,16190.46
2026-07-09,S020,P016,Toys,15,33.22,0.0,1,0,20.1,3.52,6.71,498.3
2026-07-10,S005,P051,Furniture,158,295.96,0.05,1,0,30.2,3.3,7.4,44423.6
2026-07-11,S001,P039,Grocery,46,420.97,0.05,0,0,27.2,4.21,5.26,18396.39
2026-07-12,S017,P086,Electronics,159,13.66,0.15,0,0,22.4,3.08,5.42,1846.15
2026-07-13,S003,P076,Grocery,15,29.26,0.2,0,0,24.8,3.1,7.17,351.12
2026-07-14,S013,P088,Grocery,42,288.52,0.0,0,0,23.4,3.66,4.56,12117.84
2026-07-15,S014,P040,Electronics,102,410.65,0.0,1,0,33.2,3.38,4.1,41886.3
2026-07-16,S018,P038,Electronics,175,166.74,0.0,0,0,27.2,4.12,7.18,29179.5
2026-07-17,S004,P060,Toys,23,178.06,0.05,0,0,28.4,3.95,6.88,3890.61
2026-07-18,S018,P059,Toys,196,300.19,0.15,0,0,28.9,4.16,7.4,50011.65
2026-07-19,S005,P010,Electronics,138,140.74,0.1,0,0,29.6,3.49,4.2,17479.91
2026-07-20,S016,P099,Clothing,178,18.17,0.05,0,0,27.4,4.11,4.55,3072.55
2026-07-21,S001,P064,Toys,120,368.94,0.1,0,0,20.3,4.29,4.37,39845.52
2026-07-22,S014,P063,Clothing,117,314.7,0.15,0,0,25.0,3.52,6.39,31296.92
2026-07-23,S015,P049,Electronics,174,292.47,0.2,1,1,22.8,3.51,6.12,40711.82
2026-07-24,S009,P064,Toys,69,372.13,0.0,1,0,30.2,4.35,5.26,25676.97
2026-07-25,S015,P032,Grocery,103,339.24,0.1,1,0,20.9,3.07,4.2,31447.55
2026-07-26,S017,P007,Electronics,76,106.91,0.05,0,0,28.5,3.53,6.24,7718.9
2026-07-27,S004,P021,Furniture,191,179.48,0.1,1,0,23.2,3.18,6.0,30852.61
2026-07-28,S012,P020,Clothing,56,67.42,0.2,0,0,34.2,3.04,4.4,3020.42
2026-07-29,S005,P026,Electronics,122,69.28,0.0,0,0,25.0,3.17,7.18,8452.16
2026-07-30,S005,P068,Electronics,179,339.72,0.1,0,0,24.9,3.65,4.7,54728.89
2026-07-31,S011,P086,Toys,124,430.01,0.2,0,0,33.9,4.03,6.6,42656.99
2026-08-01,S006,P015,Toys,11,481.55,0.05,1,1,26.3,3.43,7.1,5032.2
2026-08-02,S007,P085,Toys,15,316.03,0.15,0,0,34.4,4.27,6.03,4029.38
2026-08-03,S014,P079,Furniture,107,96.13,0.05,0,0,20.4,3.66,4.86,9771.61
2026-08-04,S011,P086,Toys,65,57.3,0.0,1,0,24.6,4.45,5.08,3724.5
2026-08-05,S013,P092,Electronics,72,407.36,0.05,1,0,30.0,4.43,7.1,27863.42
2026-08-06,S002,P014,Toys,157,291.48,0.05,1,0,33.4,4.16,5.04,43474.24
2026-08-07,S007,P027,Grocery,144,311.05,0.05,0,0,23.8,4.4,6.61,42551.64
2026-08-08,S020,P040,Toys,158,391.82,0.05,1,0,34.0,4.06,7.47,58812.18
2026-08-09,S004,P058,Furniture,106,353.12,0.0,0,0,28.9,4.34,7.5,37430.72
2026-08-10,S008,P028,Grocery,114,418.06,0.2,0,0,32.0,3.35,5.87,38127.07
2026-08-11,S020,P026,Electronics,144,32.83,0.1,1,0,26.0,3.52,6.89,4254.77
2026-08-12,S019,P063,Electronics,175,375.02,0.15,1,0,23.2,4.13,7.47,55784.22
2026-08-13,S013,P066,Clothing,55,426.17,0.1,1,0,33.7,3.64,5.31,21095.42
2026-08-14,S014,P025,Grocery,121,146.64,0.1,0,0,34.0,4.26,4.88,15969.1
2026-08-15,S010,P003,Clothing,169,322.02,0.15,0,0,27.5,4.32,4.4,46258.17
2026-08-16,S011,P072,Grocery,50,160.51,0.0,0,0,20.1,3.45,4.49,8025.5
2026-08-17,S002,P044,Grocery,57,479.2,0.15,0,0,21.6,4.24,6.99,23217.24
2026-08-18,S009,P097,Furniture,92,21.54,0.0,0,0,28.6,3.23,6.06,1981.68
2026-08-19,S017,P042,Clothing,125,292.0,0.1,0,1,20.4,3.5,7.06,32850.0
2026-08-20,S003,P099,Furniture,17,87.42,0.0,1,0,26.0,3.78,6.76,1486.14
2026-08-21,S006,P006,Grocery,93,357.55,0.2,0,0,24.6,3.34,6.36,26601.72
2026-08-22,S005,P039,Electronics,129,92.07,0.15,1,0,30.7,3.87,6.13,10095.48
2026-08-23,S005,P052,Grocery,122,121.51,0.2,1,0,20.8,3.87,4.17,11859.38
2026-08-24,S015,P023,Furniture,58,249.71,0.1,1,1,27.3,3.31,7.05,13034.86
2026-08-25,S017,P089,Clothing,189,457.84,0.15,1,0,28.7,4.19,5.46,73552.0
2026-08-26,S009,P050,Clothing,120,109.8,0.1,1,0,29.3,3.95,5.96,11858.4
2026-08-27,S003,P043,Furniture,122,76.4,0.2,0,0,26.1,3.48,4.08,7456.64
2026-08-28,S020,P019,Clothing,8,380.69,0.1,0,0,24.6,3.35,7.28,2740.97
2026-08-29,S017,P069,Toys,79,252.81,0.15,0,0,30.2,4.32,7.16,16976.19
2026-08-30,S010,P051,Electronics,53,456.33,0.15,0,0,32.7,4.25,5.9,20557.67
2026-08-31,S003,P011,Electronics,11,77.57,0.1,1,0,30.4,3.34,6.02,767.94
2026-09-01,S018,P012,Electronics,114,324.73,0.15,1,0,34.0,3.05,6.47,31466.34
2026-09-02,S018,P074,Clothing,126,120.28,0.15,1,0,30.8,4.21,4.93,12881.99
2026-09-03,S017,P008,Clothing,15,82.6,0.1,0,0,31.5,3.92,4.78,1115.1
2026-09-04,S003,P024,Grocery,96,343.3,0.2,0,1,22.5,3.15,6.36,26365.44
2026-09-05,S003,P092,Grocery,186,298.87,0.15,0,0,26.3,3.88,4.37,47251.35
2026-09-06,S006,P041,Electronics,177,378.64,0.15,0,0,27.3,3.68,5.59,56966.39
2026-09-07,S013,P036,Toys,27,158.18,0.15,1,0,23.8,4.16,5.72,3630.23
2026-09-08,S015,P085,Grocery,32,226.75,0.15,1,0,27.9,3.31,5.33,6167.6
2026-09-09,S009,P072,Grocery,115,205.71,0.1,0,0,24.4,3.68,4.65,21290.98
2026-09-10,S004,P055,Clothing,61,492.12,0.2,0,0,30.3,3.23,5.24,24015.46
2026-09-11,S014,P009,Toys,30,149.66,0.2,1,0,27.1,4.44,5.18,3591.84
2026-09-12,S005,P047,Electronics,157,150.93,0.0,1,0,26.9,4.17,5.75,23696.01
2026-09-13,S002,P015,Grocery,58,180.5,0.15,1,0,34.8,4.11,6.36,8898.65
2026-09-14,S011,P048,Toys,33,284.47,0.15,1,0,25.9,4.04,7.39,7979.38
2026-09-15,S009,P082,Toys,101,129.9,0.0,0,0,25.4,3.64,4.5,13119.9
2026-09-16,S003,P042,Electronics,168,458.07,0.2,1,0,24.8,4.38,7.06,61564.61
2026-09-17,S009,P060,Toys,18,136.51,0.05,1,0,33.4,3.11,4.99,2334.32
2026-09-18,S003,P084,Toys,82,448.43,0.05,1,0,27.5,4.2,6.07,34932.7
2026-09-19,S002,P070,Toys,39,56.22,0.2,1,0,29.0,3.32,5.91,1754.06
2026-09-20,S012,P012,Grocery,34,330.0,0.15,0,0,22.7,3.49,5.95,9537.0
2026-09-21,S010,P002,Electronics,96,453.96,0.05,0,0,28.1,3.78,6.53,41401.15
2026-09-22,S009,P007,Toys,21,88.53,0.1,0,0,24.1,4.17,5.34,1673.22
2026-09-23,S015,P080,Toys,199,484.32,0.1,0,0,31.0,4.26,5.12,86741.71
2026-09-24,S008,P003,Grocery,162,229.18,0.0,0,0,32.5,3.88,6.98,37127.16
2026-09-25,S005,P003,Electronics,97,473.13,0.2,0,0,30.7,3.6,4.77,36714.89
2026-09-26,S011,P027,Clothing,177,340.03,0.2,1,1,31.0,4.42,4.63,48148.25
2026-09-27,S002,P040,Grocery,83,154.29,0.05,1,0,27.7,3.37,4.05,12165.77
2026-09-28,S015,P033,Electronics,114,98.21,0.15,1,0,30.7,4.2,4.74,9516.55
2026-09-29,S006,P092,Toys,183,155.35,0.2,1,0,26.3,3.92,5.81,22743.24
2026-09-30,S008,P001,Electronics,106,51.04,0.05,0,0,29.8,3.57,5.88,5139.73
2026-10-01,S005,P008,Electronics,110,76.21,0.05,1,0,23.9,3.0,4.89,7963.94
2026-10-02,S016,P032,Electronics,51,56.81,0.2,0,0,21.0,3.67,4.25,2317.85
2026-10-03,S018,P048,Clothing,185,214.36,0.05,1,0,26.2,3.42,6.61,37673.77
2026-10-04,S006,P004,Electronics,68,398.81,0.0,1,0,26.9,3.16,6.65,27119.08
2026-10-05,S005,P094,Clothing,170,74.98,0.0,1,0,23.8,3.11,7.49,12746.6
2026-10-06,S016,P070,Toys,68,69.51,0.2,0,0,30.9,3.52,7.15,3781.34
2026-10-07,S013,P019,Clothing,91,323.5,0.15,1,0,21.1,3.92,7.24,25022.72
2026-10-08,S005,P032,Toys,11,102.61,0.0,0,0,23.3,4.26,6.79,1128.71
2026-10-09,S013,P009,Toys,26,53.32,0.0,0,0,31.2,3.28,6.15,1386.32
2026-10-10,S017,P012,Clothing,85,87.59,0.2,1,0,26.6,3.64,4.45,5956.12
2026-10-11,S018,P011,Grocery,173,462.25,0.1,0,0,30.6,3.59,6.18,71972.32
2026-10-12,S008,P046,Furniture,78,411.63,0.05,0,1,28.5,3.77,4.2,30501.78
2026-10-13,S013,P016,Electronics,142,180.26,0.0,1,0,34.3,4.21,7.1,25596.92
2026-10-14,S019,P001,Furniture,189,329.63,0.1,1,0,29.0,3.83,5.69,56070.06
2026-10-15,S003,P063,Electronics,139,270.95,0.15,1,0,20.2,4.27,6.44,32012.74
2026-10-16,S008,P021,Electronics,129,340.18,0.1,1,0,25.3,3.78,4.18,39494.9
2026-10-17,S002,P030,Toys,54,342.92,0.2,1,0,22.1,3.91,5.87,14814.14
2026-10-18,S008,P013,Electronics,56,316.22,0.15,1,0,33.9,3.66,5.05,15052.07
2026-10-19,S013,P034,Electronics,165,136.72,0.15,0,0,21.6,4.23,5.0,19174.98
2026-10-20,S013,P004,Clothing,5,24.31,0.1,1,1,25.8,4.39,5.36,109.4
2026-10-21,S001,P028,Furniture,185,230.51,0.2,1,0,23.4,3.96,4.0,34115.48
2026-10-22,S006,P095,Clothing,192,446.03,0.0,0,0,32.7,4.23,5.63,85637.76
2026-10-23,S019,P059,Electronics,166,286.9,0.1,1,1,24.6,3.09,5.7,42862.86
2026-10-24,S016,P027,Toys,8,417.03,0.0,0,0,34.9,4.36,7.02,3336.24
2026-10-25,S008,P069,Clothing,149,495.85,0.1,1,0,20.6,3.28,5.57,66493.49
2026-10-26,S001,P025,Clothing,136,85.99,0.0,1,0,21.9,3.38,5.27,11694.64
2026-10-27,S016,P003,Grocery,175,347.43,0.1,0,0,23.4,3.08,7.48,54720.22
2026-10-28,S009,P097,Electronics,8,338.78,0.15,1,0,32.2,4.45,6.0,2303.7
2026-10-29,S013,P068,Toys,5,490.08,0.05,0,0,33.2,4.28,5.65,2327.88
2026-10-30,S011,P025,Clothing,75,492.87,0.15,1,0,21.1,4.37,5.74,31420.46
2026-10-31,S013,P020,Clothing,182,344.91,0.0,1,0,20.5,4.27,6.83,62773.62
2026-11-01,S010,P034,Toys,193,125.59,0.2,0,0,31.2,3.72,5.19,19391.1
2026-11-02,S004,P026,Electronics,39,400.29,0.15,1,0,22.0,4.39,5.36,13269.61
2026-11-03,S006,P005,Grocery,12,57.98,0.05,1,0,22.0,4.45,6.65,660.97
2026-11-04,S007,P099,Clothing,156,391.45,0.0,0,0,20.3,3.75,4.26,61066.2
2026-11-05,S005,P061,Grocery,40,455.55,0.15,1,0,20.7,3.26,7.03,15488.7
2026-11-06,S011,P092,Furniture,182,194.5,0.1,0,0,24.0,3.99,5.51,31859.1
2026-11-07,S013,P093,Electronics,127,317.16,0.2,1,0,21.0,4.46,6.03,32223.46
2026-11-08,S019,P009,Furniture,47,217.92,0.0,0,0,25.5,4.31,6.65,10242.24
2026-11-09,S010,P050,Furniture,31,221.69,0.15,1,0,32.5,4.29,4.93,5841.53
2026-11-10,S010,P006,Furniture,36,158.63,0.0,0,0,24.9,4.4,7.12,5710.68
2026-11-11,S011,P083,Electronics,82,382.25,0.1,0,1,30.9,4.34,7.43,28210.05
2026-11-12,S007,P060,Electronics,125,468.41,0.05,1,0,21.4,4.16,5.73,55623.69
2026-11-13,S018,P044,Toys,150,470.67,0.15,1,0,29.9,4.08,7.28,60010.42
2026-11-14,S004,P011,Grocery,160,91.52,0.0,0,0,24.8,3.4,4.0,14643.2
2026-11-15,S002,P066,Grocery,161,438.0,0.0,1,0,31.2,3.93,7.13,70518.0
2026-11-16,S014,P047,Toys,20,370.03,0.0,0,0,22.0,3.78,5.09,7400.6
2026-11-17,S013,P073,Toys,103,130.15,0.05,1,0,33.5,4.29,5.09,12735.18
2026-11-18,S012,P085,Furniture,51,38.31,0.0,1,0,23.6,3.74,4.8,1953.81
2026-11-19,S007,P088,Toys,191,137.66,0.2,0,0,25.3,3.19,5.11,21034.45
2026-11-20,S002,P098,Clothing,35,456.54,0.2,0,0,34.3,3.01,4.75,12783.12
2026-11-21,S013,P086,Grocery,8,318.42,0.0,1,0,28.7,4.02,7.17,2547.36
2026-11-22,S014,P003,Toys,169,361.92,0.2,1,0,25.5,3.82,7.15,48931.58
2026-11-23,S017,P076,Clothing,21,132.29,0.15,1,0,34.2,3.5,4.36,2361.38
2026-11-24,S009,P092,Clothing,43,361.1,0.2,1,0,24.9,3.25,4.5,12421.84
