EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,MonthlyIncome,DistanceFromHome,YearsAtCompany,TrainingHours,LastPromotionYears,PerformanceRating,WorkLifeBalance,OverTime,Attrition,MonthlySalary
10264,52,Female,IT,Developer,1,Life Sciences,Married,5866,7,3,181,6,3,2,No,No,5866
10265,33,Male,Operations,Operations Manager,4,Other,Married,1500,45,4,165,8,4,2,No,Yes,1500
10266,40,Male,Sales,Sales Manager,2,Life Sciences,Single,9018,1,3,188,6,4,3,Yes,No,9018
10267,39,Female,Marketing,Marketing Manager,5,Life Sciences,Married,8417,21,2,37,8,3,3,No,No,8417
10268,27,Male,Sales,Sales Manager,3,Other,Married,3618,29,3,47,5,3,3,No,No,3618
10269,26,Female,Marketing,Content Specialist,3,Technical Degree,Single,8368,8,8,163,0,3,4,No,No,8368
10270,22,Female,Operations,Operations Manager,2,Technical Degree,Single,5605,9,3,20,4,3,3,No,No,5605
10271,36,Female,Finance,Finance Manager,3,Technical Degree,Married,10333,19,4,193,3,4,3,No,No,10333
10272,52,Male,IT,IT Manager,3,Marketing,Single,13163,47,2,99,1,3,3,No,No,13163
10273,31,Female,Sales,Sales Manager,3,Life Sciences,Single,7195,35,2,12,9,3,4,No,No,7195
10274,41,Female,Sales,Account Manager,1,Other,Single,8303,27,2,116,3,3,1,No,No,8303
10275,41,Female,Sales,Sales Executive,4,Technical Degree,Married,10809,21,2,132,6,5,1,No,No,10809
10276,49,Male,Sales,Account Manager,4,Life Sciences,Single,8884,23,6,30,4,3,2,No,Yes,8884
10277,57,Male,R&D,Lab Technician,4,Life Sciences,Married,7365,43,3,193,7,4,3,No,No,7365
10278,57,Male,Sales,Account Manager,3,Technical Degree,Married,5672,14,2,199,1,3,2,Yes,No,5672
10279,27,Male,Operations,Operations Manager,4,Marketing,Single,2597,12,5,150,2,3,1,Yes,No,2597
10280,46,Female,R&D,R&D Manager,2,Other,Married,5168,5,5,161,5,3,3,No,No,5168
10281,46,Female,Finance,Financial Analyst,5,Technical Degree,Single,5292,34,1,83,2,3,4,No,No,5292
10282,53,Male,Finance,Accountant,3,Marketing,Married,6065,7,2,95,4,2,1,No,Yes,6065
10283,40,Female,R&D,Research Scientist,4,Technical Degree,Married,1500,5,3,76,5,5,2,No,Yes,1500
10284,49,Male,Sales,Sales Executive,4,Life Sciences,Single,4919,35,4,135,10,3,1,No,No,4919
10285,52,Male,R&D,Lab Technician,4,Marketing,Married,5223,25,4,88,10,5,3,No,No,5223
10286,47,Male,IT,System Admin,4,Technical Degree,Single,1822,30,2,78,9,3,3,No,No,1822
10287,52,Male,HR,HR Manager,3,Life Sciences,Single,7218,42,3,98,3,3,4,No,No,7218
10288,24,Female,R&D,Lab Technician,4,Life Sciences,Single,8780,11,2,119,5,3,3,Yes,No,8780
10289,38,Male,Operations,Operations Manager,3,Technical Degree,Married,5988,8,5,148,1,4,2,No,No,5988
10290,23,Female,Sales,Sales Executive,2,Human Resources,Single,2275,38,4,188,1,2,3,No,Yes,2275
10291,54,Male,Finance,Finance Manager,3,Technical Degree,Married,5690,28,2,123,10,4,2,No,No,5690
10292,36,Female,R&D,Lab Technician,4,Technical Degree,Married,8200,12,3,125,8,3,2,No,No,8200
10293,47,Male,IT,IT Manager,3,Life Sciences,Married,8096,45,4,91,4,3,4,No,No,8096
10294,49,Male,Marketing,Marketing Executive,3,Technical Degree,Married,5860,34,2,144,7,3,3,No,Yes,5860
10295,48,Male,IT,System Admin,3,Technical Degree,Single,7230,31,5,114,3,4,3,No,No,7230
10296,25,Male,R&D,Lab Technician,4,Other,Married,4095,21,3,102,2,4,3,No,No,4095
10297,54,Male,Sales,Account Manager,4,Life Sciences,Married,8235,16,2,11,2,4,3,No,No,8235
10298,56,Female,Operations,Operations Manager,2,Technical Degree,Single,4773,24,5,176,7,3,3,No,No,4773
10299,43,Female,R&D,R&D Manager,3,Technical Degree,Married,3707,22,1,197,9,3,3,Yes,No,3707
10300,48,Female,Sales,Sales Executive,3,Medical,Single,8856,13,5,179,9,3,3,No,No,8856
10301,50,Male,IT,Developer,3,Marketing,Married,6400,9,5,161,8,4,2,No,No,6400
10302,54,Male,R&D,Lab Technician,5,Technical Degree,Married,6247,45,3,90,3,2,3,No,No,6247
10303,52,Male,Sales,Sales Manager,1,Marketing,Married,7601,47,3,136,5,3,3,No,No,7601
10304,40,Female,Operations,Ops Executive,2,Technical Degree,Married,5797,8,1,59,1,3,3,No,No,5797
10305,51,Female,R&D,R&D Manager,4,Life Sciences,Married,3204,23,0,195,8,3,3,No,No,3204
10306,42,Female,R&D,R&D Manager,3,Technical Degree,Single,5326,49,5,190,6,4,1,No,No,5326
10307,52,Female,IT,Developer,4,Technical Degree,Single,1531,10,2,10,6,3,1,No,No,1531
10308,22,Male,Operations,Operations Manager,4,Technical Degree,Single,9517,41,3,67,8,4,2,No,No,9517
10309,37,Male,Sales,Sales Executive,3,Life Sciences,Married,2673,17,2,142,2,3,3,No,No,2673
10310,44,Male,Finance,Finance Manager,2,Life Sciences,Married,11831,29,4,79,7,3,3,Yes,No,11831
10311,50,Male,IT,IT Manager,2,Life Sciences,Divorced,3633,49,0,160,6,3,3,No,No,3633
10312,22,Male,Sales,Sales Manager,3,Technical Degree,Single,7849,2,2,154,7,3,3,No,No,7849
10313,59,Male,R&D,R&D Manager,3,Other,Single,11634,11,2,34,4,4,3,No,No,11634
10314,43,Female,Sales,Account Manager,4,Technical Degree,Divorced,6784,8,6,43,10,3,3,No,Yes,6784
10315,51,Female,IT,Developer,4,Marketing,Single,5034,21,5,161,4,3,3,No,No,5034
10316,41,Female,Operations,Ops Executive,1,Technical Degree,Married,6097,49,3,0,2,3,3,No,No,6097
10317,42,Female,Sales,Sales Executive,4,Technical Degree,Single,3404,33,0,118,10,3,3,No,No,3404
10318,21,Male,Operations,Ops Executive,2,Technical Degree,Single,1500,50,2,125,7,3,2,No,No,1500
10319,46,Male,IT,IT Manager,4,Life Sciences,Single,7788,7,0,68,1,5,3,No,No,7788
10320,21,Female,R&D,Research Scientist,2,Technical Degree,Single,1500,41,1,83,7,3,3,Yes,No,1500
10321,45,Male,Finance,Accountant,2,Other,Married,1895,25,3,31,5,3,3,No,Yes,1895
10322,36,Male,Sales,Sales Executive,4,Life Sciences,Married,6173,9,6,77,8,2,3,No,No,6173
10323,59,Male,Marketing,Marketing Manager,3,Technical Degree,Married,4021,42,5,12,3,4,3,No,No,4021
10324,52,Male,HR,Recruiter,3,Technical Degree,Single,7472,48,1,95,6,4,2,No,No,7472
10325,28,Male,Finance,Finance Manager,3,Life Sciences,Single,10797,43,2,87,9,3,3,No,No,10797
10326,58,Male,Finance,Accountant,2,Marketing,Married,5232,38,0,52,1,3,3,Yes,No,5232
10327,48,Male,HR,Recruiter,4,Life Sciences,Single,4176,27,2,36,1,3,3,Yes,No,4176
10328,45,Female,Operations,Logistics Manager,4,Life Sciences,Married,11305,44,3,131,2,3,4,No,No,11305
10329,54,Male,Finance,Finance Manager,1,Technical Degree,Married,8051,10,2,52,6,3,3,No,No,8051
10330,44,Male,Operations,Logistics Manager,3,Technical Degree,Divorced,8772,48,5,164,8,3,3,No,No,8772
10331,43,Male,HR,HR Manager,3,Other,Single,8534,26,2,91,5,4,3,No,No,8534
10332,32,Male,Sales,Sales Manager,4,Technical Degree,Single,5260,27,3,194,5,3,1,No,No,5260
10333,26,Female,Operations,Ops Executive,3,Other,Single,4872,22,2,59,9,3,3,No,No,4872
10334,55,Female,Finance,Financial Analyst,4,Other,Single,3147,46,3,140,6,2,2,No,No,3147
10335,39,Female,Finance,Accountant,5,Marketing,Married,8180,49,5,79,1,3,4,No,No,8180
10336,20,Male,Marketing,Content Specialist,3,Technical Degree,Married,7156,20,5,106,8,3,3,No,No,7156
10337,27,Female,Sales,Sales Executive,3,Technical Degree,Single,7938,26,5,195,2,3,3,No,No,7938
10338,35,Female,R&D,Research Scientist,4,Life Sciences,Single,1500,37,1,67,5,2,1,No,No,1500
10339,33,Male,Sales,Account Manager,3,Other,Single,8792,36,4,32,10,3,3,No,No,8792
10340,31,Male,Finance,Financial Analyst,3,Marketing,Married,4622,29,4,125,4,3,3,No,No,4622
10341,42,Male,Operations,Operations Manager,4,Technical Degree,Married,1500,13,1,55,6,4,3,No,Yes,1500
10342,34,Female,Marketing,Content Specialist,4,Technical Degree,Married,2103,7,1,161,9,3,3,No,No,2103
10343,47,Female,R&D,R&D Manager,3,Other,Married,4496,11,3,26,9,4,2,No,No,4496
10344,53,Male,IT,System Admin,3,Life Sciences,Married,3850,43,2,142,9,4,3,No,No,3850
10345,21,Female,Operations,Operations Manager,3,Technical Degree,Married,6038,44,4,119,3,4,2,No,No,6038
10346,51,Male,Finance,Finance Manager,4,Marketing,Married,7376,3,2,169,2,2,3,No,No,7376
10347,42,Male,Sales,Account Manager,4,Technical Degree,Single,5657,44,2,165,8,3,3,No,No,5657
10348,41,Female,Finance,Accountant,4,Other,Single,4583,35,2,80,5,3,2,No,No,4583
10349,44,Female,Marketing,Content Specialist,4,Human Resources,Single,6426,1,6,58,7,4,3,No,No,6426
10350,41,Male,Marketing,Marketing Manager,2,Marketing,Single,6467,42,2,101,7,4,3,No,No,6467
10351,41,Male,Finance,Accountant,3,Other,Single,9806,1,3,138,1,3,4,No,No,9806
10352,25,Male,Operations,Operations Manager,2,Other,Single,4168,33,1,97,4,4,4,Yes,No,4168
10353,34,Male,Sales,Sales Manager,4,Technical Degree,Single,5667,26,3,126,0,3,3,No,No,5667
10354,56,Female,Sales,Account Manager,3,Technical Degree,Married,10944,43,3,95,2,3,2,No,No,10944
10355,52,Female,Marketing,Marketing Executive,4,Other,Married,2341,48,4,128,10,5,3,No,No,2341
10356,27,Female,Sales,Sales Executive,4,Life Sciences,Single,4905,3,2,184,5,3,3,Yes,No,4905
10357,24,Male,Sales,Account Manager,4,Other,Married,3257,24,2,26,3,3,4,No,No,3257
10358,58,Female,R&D,Lab Technician,4,Other,Married,2238,35,7,61,9,3,3,No,No,2238
10359,23,Male,HR,HR Manager,3,Life Sciences,Single,6676,40,2,55,2,4,1,No,No,6676
10360,25,Female,Finance,Financial Analyst,3,Life Sciences,Divorced,9991,45,2,123,7,3,3,No,No,9991
10361,51,Female,R&D,Research Scientist,3,Technical Degree,Single,12293,16,2,134,10,4,2,No,No,12293
10362,49,Female,Marketing,Marketing Manager,2,Technical Degree,Married,5874,47,2,8,1,4,3,No,No,5874
10363,54,Male,Operations,Ops Executive,2,Life Sciences,Divorced,7514,42,5,190,0,5,1,Yes,No,7514
10364,59,Male,R&D,R&D Manager,2,Technical Degree,Married,7624,49,4,77,5,3,4,No,No,7624
10365,35,Male,R&D,Research Scientist,5,Marketing,Married,5382,35,0,22,4,3,3,Yes,No,5382
10366,32,Female,IT,System Admin,2,Technical Degree,Married,9842,14,4,119,9,3,2,Yes,No,9842
10367,49,Male,Finance,Accountant,4,Other,Single,5507,33,1,8,0,3,3,Yes,No,5507
10368,38,Male,R&D,Lab Technician,2,Technical Degree,Single,9258,9,3,83,9,4,3,No,No,9258
10369,36,Male,R&D,R&D Manager,5,Medical,Married,4930,19,7,120,8,3,3,No,No,4930
10370,38,Female,R&D,R&D Manager,3,Other,Married,2541,30,2,132,5,4,3,No,No,2541
10371,47,Male,Sales,Sales Manager,3,Other,Married,2727,10,3,111,3,4,3,No,No,2727
10372,45,Female,R&D,Lab Technician,3,Technical Degree,Divorced,1500,11,2,91,8,3,3,No,No,1500
10373,56,Female,Finance,Accountant,4,Life Sciences,Single,9790,26,0,158,7,4,3,No,No,9790
10374,45,Female,IT,Developer,3,Marketing,Married,9832,26,4,8,8,3,3,No,No,9832
10375,42,Male,IT,System Admin,4,Technical Degree,Married,3857,14,4,8,4,3,3,No,No,3857
10376,28,Male,R&D,Research Scientist,4,Marketing,Single,2797,16,2,72,10,3,2,Yes,Yes,2797
10377,31,Male,IT,System Admin,3,Technical Degree,Divorced,3671,39,0,61,7,3,3,No,No,3671
10378,20,Male,Sales,Account Manager,2,Technical Degree,Single,6534,30,3,111,10,3,4,No,No,6534
10379,20,Male,R&D,Lab Technician,4,Technical Degree,Divorced,3192,9,4,151,10,2,3,No,No,3192
10380,53,Female,IT,Developer,3,Technical Degree,Married,7650,13,1,113,10,4,2,Yes,No,7650
10381,51,Male,Finance,Accountant,4,Human Resources,Single,5088,39,5,188,1,3,2,No,No,5088
10382,44,Female,R&D,Research Scientist,2,Other,Married,9251,1,3,131,9,3,3,No,No,9251
10383,59,Male,Finance,Accountant,4,Life Sciences,Married,8023,39,2,117,0,4,3,No,No,8023
10384,20,Female,Operations,Ops Executive,4,Medical,Single,2634,2,0,192,7,3,3,No,No,2634
10385,35,Female,HR,HR Executive,4,Technical Degree,Single,2218,23,3,98,5,3,4,No,No,2218
10386,58,Female,IT,System Admin,3,Technical Degree,Single,6623,34,3,117,2,3,3,Yes,Yes,6623
10387,24,Female,Marketing,Content Specialist,4,Life Sciences,Married,5454,1,3,196,8,4,3,No,No,5454
10388,41,Female,IT,IT Manager,4,Technical Degree,Married,9822,41,4,32,2,3,3,No,Yes,9822
10389,48,Female,HR,HR Manager,3,Medical,Married,7170,42,3,139,10,3,3,No,No,7170
10390,22,Male,Sales,Account Manager,4,Technical Degree,Single,4627,42,5,170,9,4,4,Yes,No,4627
10391,31,Male,R&D,Research Scientist,3,Marketing,Married,11044,5,2,172,3,3,3,Yes,No,11044
10392,45,Male,HR,HR Executive,5,Life Sciences,Single,4714,39,3,154,8,3,2,No,No,4714
10393,35,Male,IT,IT Manager,4,Life Sciences,Married,1984,32,2,118,4,3,3,Yes,Yes,1984
10394,56,Male,R&D,R&D Manager,3,Marketing,Married,5383,10,2,104,5,3,3,No,No,5383
10395,41,Male,Marketing,Content Specialist,3,Technical Degree,Single,3583,22,0,135,3,1,2,No,No,3583
10396,48,Male,R&D,R&D Manager,5,Other,Single,8962,24,4,122,2,4,2,No,No,8962
10397,33,Male,IT,Developer,3,Marketing,Married,2612,35,3,59,5,4,1,Yes,No,2612
10398,47,Male,R&D,Lab Technician,5,Life Sciences,Single,8547,31,1,9,4,3,2,No,No,8547
10399,24,Female,R&D,R&D Manager,4,Other,Single,5219,44,1,21,1,3,3,No,Yes,5219
10400,49,Male,Operations,Operations Manager,2,Other,Single,1500,48,5,148,6,4,4,No,No,1500
10401,24,Female,R&D,R&D Manager,3,Other,Single,7279,50,3,132,4,3,3,No,No,7279
10402,31,Male,Sales,Sales Manager,3,Other,Married,9560,48,3,107,10,4,3,No,No,9560
10403,35,Female,R&D,Lab Technician,4,Other,Married,6307,21,3,194,7,2,1,No,No,6307
10404,45,Female,R&D,Lab Technician,3,Other,Married,5428,10,1,63,0,4,3,No,No,5428
10405,45,Female,IT,IT Manager,3,Technical Degree,Single,11576,27,2,70,8,5,1,No,No,11576
10406,40,Female,Marketing,Content Specialist,5,Marketing,Single,9600,33,1,25,8,4,3,No,No,9600
10407,58,Male,Sales,Sales Manager,2,Technical Degree,Divorced,8314,16,4,189,7,4,2,Yes,No,8314
10408,55,Female,HR,Recruiter,3,Life Sciences,Married,1500,5,1,191,7,3,3,No,No,1500
10409,52,Female,Finance,Accountant,3,Life Sciences,Single,3906,24,2,16,10,4,4,No,No,3906
10410,49,Female,Marketing,Marketing Executive,2,Medical,Married,5359,44,1,60,5,3,3,No,No,5359
10411,56,Female,Marketing,Marketing Manager,2,Technical Degree,Divorced,7389,48,2,108,7,3,2,No,No,7389
10412,42,Male,IT,System Admin,3,Marketing,Single,8688,27,2,143,4,4,3,No,No,8688
10413,29,Female,R&D,Research Scientist,2,Other,Married,2876,14,4,198,8,3,2,No,No,2876
10414,24,Male,Sales,Sales Executive,3,Medical,Married,7738,10,3,156,8,3,2,Yes,No,7738
10415,55,Female,R&D,R&D Manager,4,Life Sciences,Single,2507,16,4,12,0,3,1,No,No,2507
10416,53,Male,HR,HR Manager,4,Life Sciences,Single,8133,29,3,49,8,4,3,No,No,8133
10417,50,Female,IT,System Admin,3,Technical Degree,Single,2691,15,4,94,0,4,3,No,Yes,2691
10418,29,Male,Finance,Finance Manager,3,Other,Married,9728,22,4,132,5,3,3,No,No,9728
10419,38,Male,IT,IT Manager,2,Technical Degree,Married,6763,43,3,191,0,4,3,Yes,No,6763
10420,51,Female,R&D,R&D Manager,3,Other,Single,4848,6,3,159,10,3,2,No,No,4848
10421,20,Female,IT,IT Manager,3,Life Sciences,Married,6911,47,7,188,5,4,3,No,Yes,6911
10422,24,Female,Sales,Sales Manager,5,Human Resources,Single,4036,27,4,133,7,4,3,No,No,4036
10423,23,Male,Sales,Sales Executive,3,Technical Degree,Married,6068,29,5,43,4,3,3,No,No,6068
10424,35,Male,Sales,Account Manager,3,Other,Married,3006,45,1,200,3,3,4,No,No,3006
10425,43,Female,Operations,Ops Executive,4,Marketing,Married,6890,28,3,6,10,4,2,No,No,6890
10426,35,Female,Sales,Sales Executive,4,Life Sciences,Single,5242,19,2,153,3,3,4,No,Yes,5242
10427,21,Female,Operations,Ops Executive,5,Life Sciences,Single,5381,33,3,122,5,1,3,No,No,5381
10428,47,Male,Sales,Account Manager,2,Life Sciences,Married,5874,10,4,191,9,2,3,Yes,No,5874
10429,51,Female,R&D,R&D Manager,1,Other,Married,3332,11,2,64,0,3,3,No,No,3332
10430,46,Male,Operations,Logistics Manager,3,Technical Degree,Married,12234,44,2,134,7,3,2,Yes,No,12234
10431,39,Male,HR,HR Manager,2,Technical Degree,Married,5387,30,4,22,6,3,3,No,No,5387
10432,43,Male,Sales,Account Manager,3,Other,Married,9296,14,4,137,0,3,3,No,No,9296
10433,31,Male,R&D,R&D Manager,4,Marketing,Married,2506,16,2,2,10,3,2,No,No,2506
10434,54,Female,Marketing,Marketing Executive,4,Other,Divorced,1500,7,4,114,10,3,2,No,No,1500
10435,52,Male,R&D,Lab Technician,2,Life Sciences,Single,6772,4,0,72,4,4,4,No,No,6772
10436,52,Male,HR,HR Executive,2,Human Resources,Married,9198,16,3,72,2,5,3,Yes,No,9198
10437,56,Male,R&D,Lab Technician,5,Human Resources,Single,9645,35,0,46,9,3,3,Yes,No,9645
10438,31,Male,R&D,R&D Manager,3,Technical Degree,Married,8801,9,1,50,0,1,3,No,No,8801
10439,22,Female,Sales,Account Manager,5,Other,Married,5366,49,2,136,2,3,3,No,No,5366
10440,20,Male,Finance,Financial Analyst,4,Other,Single,7728,36,7,200,8,3,2,No,No,7728
10441,52,Male,IT,Developer,5,Other,Divorced,4090,9,3,111,6,3,4,No,No,4090
10442,59,Female,R&D,Research Scientist,4,Life Sciences,Single,4164,32,4,84,10,3,3,No,No,4164
10443,29,Female,IT,System Admin,3,Life Sciences,Married,6657,46,1,12,10,4,2,No,Yes,6657
10444,48,Female,Operations,Ops Executive,4,Life Sciences,Married,6711,26,3,122,4,3,3,No,No,6711
10445,32,Male,Marketing,Marketing Manager,3,Technical Degree,Single,4410,44,4,181,2,5,3,No,No,4410
10446,31,Female,Sales,Sales Manager,3,Life Sciences,Divorced,6547,19,3,20,9,2,3,Yes,No,6547
10447,50,Female,R&D,Lab Technician,3,Marketing,Married,9424,43,1,103,0,2,3,No,Yes,9424
10448,21,Female,Operations,Operations Manager,3,Technical Degree,Married,3340,4,0,88,0,4,4,Yes,No,3340
10449,54,Female,Sales,Sales Executive,2,Life Sciences,Married,8019,31,4,161,1,3,3,No,No,8019
10450,42,Male,Sales,Sales Executive,2,Technical Degree,Married,1908,13,2,30,1,3,3,No,Yes,1908
10451,36,Female,Operations,Operations Manager,3,Technical Degree,Single,1500,46,5,152,1,2,3,No,No,1500
10452,45,Male,R&D,R&D Manager,5,Human Resources,Married,6908,10,7,199,0,3,3,No,No,6908
10453,27,Male,R&D,R&D Manager,3,Other,Single,5806,48,2,101,8,3,3,Yes,No,5806
10454,48,Male,R&D,R&D Manager,3,Technical Degree,Married,6346,20,5,87,0,2,3,No,No,6346
10455,45,Male,Operations,Logistics Manager,3,Technical Degree,Single,6297,6,2,162,2,4,2,No,No,6297
10456,29,Female,R&D,Lab Technician,2,Marketing,Single,8868,44,3,77,9,3,4,Yes,No,8868
10457,45,Female,Operations,Ops Executive,4,Marketing,Single,7596,48,1,115,2,3,4,Yes,No,7596
10458,53,Female,Finance,Accountant,4,Technical Degree,Married,7405,8,4,135,6,3,1,No,No,7405
10459,26,Female,R&D,Lab Technician,3,Life Sciences,Married,10150,35,4,70,8,3,3,Yes,Yes,10150
10460,23,Male,R&D,Lab Technician,3,Other,Married,8709,15,2,184,2,4,3,No,No,8709
10461,30,Male,Sales,Account Manager,4,Medical,Married,6539,29,2,119,0,2,3,No,Yes,6539
10462,48,Female,Finance,Accountant,2,Life Sciences,Married,9167,50,1,43,10,4,3,No,No,9167
10463,55,Female,R&D,Research Scientist,3,Technical Degree,Single,5173,8,3,5,7,3,3,No,No,5173
10464,44,Male,Operations,Logistics Manager,4,Life Sciences,Married,5252,9,3,176,5,4,3,No,No,5252
10465,40,Female,R&D,R&D Manager,4,Technical Degree,Divorced,9944,29,0,121,0,3,2,No,No,9944
10466,55,Male,R&D,Lab Technician,2,Life Sciences,Single,5318,23,1,68,2,3,3,No,No,5318
10467,29,Male,R&D,Research Scientist,3,Marketing,Married,7215,12,5,26,2,3,4,No,No,7215
10468,56,Male,IT,System Admin,4,Medical,Married,7055,28,2,146,6,3,3,No,No,7055
10469,28,Male,R&D,Research Scientist,3,Technical Degree,Single,6465,47,2,137,4,4,3,No,No,6465
10470,43,Female,R&D,R&D Manager,4,Life Sciences,Divorced,11402,44,0,152,8,3,3,No,Yes,11402
10471,54,Female,Operations,Ops Executive,1,Human Resources,Single,5631,15,1,150,0,3,3,No,No,5631
10472,54,Male,HR,HR Executive,2,Human Resources,Single,11320,50,2,173,7,4,4,No,No,11320
10473,55,Female,HR,HR Manager,3,Life Sciences,Divorced,2773,35,1,52,7,3,3,No,No,2773
10474,37,Female,Finance,Financial Analyst,5,Life Sciences,Married,5858,29,4,49,7,3,3,No,No,5858
10475,58,Male,IT,System Admin,4,Other,Single,5281,18,0,8,10,3,3,No,No,5281
10476,51,Male,R&D,Lab Technician,4,Life Sciences,Single,8324,40,1,16,8,3,3,No,Yes,8324
10477,43,Female,Sales,Sales Executive,3,Life Sciences,Married,1929,18,2,63,4,3,3,No,Yes,1929
10478,42,Female,Operations,Logistics Manager,4,Life Sciences,Single,7145,10,1,184,2,1,4,No,No,7145
10479,51,Female,Sales,Sales Manager,4,Other,Married,8774,7,1,39,3,3,3,No,No,8774
10480,56,Male,IT,IT Manager,3,Marketing,Single,5018,2,4,11,5,3,3,No,No,5018
10481,31,Female,Sales,Sales Executive,5,Life Sciences,Divorced,4136,18,4,43,4,4,3,No,No,4136
10482,32,Male,R&D,Lab Technician,4,Technical Degree,Married,4158,42,3,105,5,3,3,No,No,4158
10483,42,Male,Sales,Sales Executive,5,Life Sciences,Married,7483,35,4,76,2,4,2,No,No,7483
10484,44,Male,R&D,Research Scientist,4,Technical Degree,Married,1500,38,6,80,3,3,2,No,No,1500
10485,54,Male,Finance,Accountant,4,Medical,Married,2075,10,6,51,1,3,3,No,No,2075
10486,49,Male,Sales,Account Manager,5,Life Sciences,Divorced,6250,20,5,92,8,2,4,No,Yes,6250
10487,36,Male,R&D,R&D Manager,3,Marketing,Married,7753,10,2,80,8,3,3,No,No,7753
10488,39,Male,Marketing,Marketing Executive,4,Technical Degree,Married,6826,13,3,39,1,4,3,No,No,6826
10489,44,Female,R&D,R&D Manager,3,Marketing,Single,7804,24,1,160,8,1,3,No,No,7804
10490,41,Male,Operations,Logistics Manager,4,Technical Degree,Single,2859,42,8,127,0,3,2,No,No,2859
10491,32,Male,Marketing,Content Specialist,4,Life Sciences,Married,1500,46,3,86,4,4,3,No,No,1500
10492,38,Male,Marketing,Marketing Manager,4,Other,Married,8649,11,6,172,2,3,3,No,No,8649
10493,55,Male,Operations,Operations Manager,4,Technical Degree,Married,2197,20,2,40,0,3,3,Yes,No,2197
10494,31,Female,R&D,Research Scientist,3,Technical Degree,Single,7545,16,1,178,6,3,2,No,No,7545
10495,38,Male,Marketing,Marketing Manager,3,Technical Degree,Married,1500,35,3,10,2,3,3,No,No,1500
10496,31,Female,Operations,Ops Executive,1,Technical Degree,Married,8030,13,4,83,1,2,3,No,No,8030
10497,28,Male,Operations,Logistics Manager,2,Other,Married,5995,46,1,80,1,5,4,No,No,5995
10498,26,Male,Sales,Account Manager,4,Marketing,Single,9123,9,3,56,2,3,4,No,No,9123
10499,47,Female,Marketing,Marketing Executive,3,Technical Degree,Married,8377,31,3,12,7,3,3,No,No,8377
10500,33,Female,IT,Developer,2,Technical Degree,Single,4965,36,6,33,2,3,2,No,No,4965
10501,50,Male,IT,Developer,3,Life Sciences,Married,4358,14,1,59,7,3,3,Yes,No,4358
10502,38,Female,Sales,Sales Executive,3,Other,Married,6948,43,1,60,4,4,4,No,No,6948
